1662313451.727617,0,$,$,$,8.106231689453125e-06
1662313477.385521,0,$,$,$,7.62939453125e-06
1662313579.080707,0,$,$,$,8.344650268554688e-06
1662313708.970947,0,$,$,$,8.344650268554688e-06
1662313736.050260,0,$,$,$,8.58306884765625e-06
1662313778.574322,0,$,$,$,7.152557373046875e-06
1662313839.515793,0,$,$,$,7.152557373046875e-06
1662313844.521647,3,$,5.0056562423706055
1662313920.215131,0,$,$,$,7.867813110351562e-06
1662313925.221201,3,$,5.0057971477508545
1662313930.236197,4,3046.826459227667,697.8454601013872,10.012251615524292
1662313961.412806,0,$,$,$,7.62939453125e-06
1662313966.418747,3,$,5.005700349807739
1662313971.433877,4,549.7985349761192,949.726023475408,10.012154579162598
1662314004.266803,0,$,$,$,8.58306884765625e-06
1662314009.272861,3,$,5.005794525146484
1662314014.287336,4,549.2137088741559,949.7926033149843,10.01206922531128
1662314019.302592,5,$,$,$,$,15.030874729156494
1662314050.839401,0,$,$,$,7.62939453125e-06
1662314051.340674,3,$,0.5012612342834473
1662314051.851224,4,549.488613852667,949.7613061403214,1.0024936199188232
1662314052.357846,5,$,$,$,$,1.5135390758514404
1662314147.108033,0,$,$,$,7.3909759521484375e-06
1662314147.609194,3,$,0.5012037754058838
1662314148.119630,4,549.1029987410266,949.8052075945997,1.00230073928833
1662314148.625855,5,$,$,$,$,1.513232707977295
1662314162.009991,0,$,$,$,8.344650268554688e-06
1662314162.511150,3,$,0.5011465549468994
1662314163.021562,4,549.7993058937041,949.7259357123787,1.0023460388183594
1662314163.527784,5,$,$,$,$,1.5131268501281738
1662314194.690383,0,$,$,$,7.62939453125e-06
1662314195.191646,3,$,0.5012428760528564
1662314195.701906,4,549.1391281905056,949.80109426442,1.00230073928833
1662314196.205505,5,$,$,$,$,1.5134711265563965
1662314223.444254,0,$,$,$,6.9141387939453125e-06
1662314223.945415,3,$,0.5011518001556396
1662314224.455901,4,549.4001438705326,949.7713781129942,1.0022854804992676
1662314224.957950,5,$,$,$,$,1.5133275985717773
1662314226.509655,7,separated,3.065376043319702
1662314227.011064,0,$,$,$,3.566516637802124
1662314227.512853,3,$,4.0683770179748535
1662314228.017002,4,549.7475444938257,949.7318283636747,4.570183992385864
1662314228.522520,5,$,$,$,$,5.074324607849121
1662314264.950257,0,$,$,$,8.106231689453125e-06
1662314265.451482,3,$,0.5012037754058838
1662314265.961568,4,549.2739259621269,949.7857476939403,1.0023963451385498
1662314266.469655,5,$,$,$,$,1.5130093097686768
1662314268.015302,7,separated,3.064833879470825
1662314268.517039,0,$,$,$,3.5665855407714844
1662314269.018788,3,$,4.068312168121338
1662314269.523104,4,549.8049334971959,949.7252950532629,4.570144891738892
1662314270.031244,5,$,$,$,$,5.078681707382202
1662314271.582387,7,separated,6.631922960281372
1662314272.084156,0,$,$,$,7.1336963176727295
1662314272.586009,3,$,7.635587930679321
1662314273.090108,4,549.1973408302194,949.7944667980471,8.137285470962524
1662314273.597699,5,40.1643,337.7194,595.8,50.3,8.641697645187378
1662314275.150774,7,separated,10.200249433517456
1662314275.655803,0,$,$,$,10.705382347106934
1662314276.157630,3,$,11.207149267196655
1662314276.661855,4,549.6066591763725,949.7478672616212,11.709041357040405
1662314277.168143,5,$,$,$,$,12.213273286819458
1662314278.719154,7,separated,13.768635034561157
1662314279.220876,0,$,$,$,14.270571947097778
1662314279.722228,3,$,14.771761655807495
1662314280.226339,4,549.4803294399089,949.7622492856937,15.273619174957275
1662314280.736664,5,$,$,$,$,15.781166553497314
1662314282.287075,7,separated,17.33678388595581
